origin,vn1,wape,bias_pct,mae
2022-10-10,0.8317885569143146,0.5857875022578948,-0.2460010546564199,10.332707934560494
2023-01-09,0.9418653345434284,0.6514306451488163,0.29043468939461214,10.697591796851675
2023-04-10,0.5505869642461757,0.43725287896938003,-0.11333408527679567,7.443405257967703
2023-07-10,0.5000307075513666,0.48545187927881434,-0.01457882827255223,8.704457896019932
