segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.4790577320607778,0.4437166749823498,0.03534105707842799,57.525544980041076
9,2248,0.1090498398932691,0.6947770182156247,0.6528634242893376,0.04191359392628703,12.286095464215643
8,2643,0.04617416514295133,0.7780390767501314,0.7479407681333374,0.030098308616794026,5.959814912690788
7,2916,0.02329666593263744,0.891792283333198,0.882163802256602,0.009628481076596149,3.546578036084777
2,3952,0.01586006628772593,1.9261165381480518,1.2279808866630046,-0.6981356514850471,3.3609582673098513
6,3177,0.015715457100533226,1.2233230216154922,1.0261486364202606,-0.19717438519523178,2.7829397526162194
1,2833,0.014039826836236797,1.90452394088803,1.256448197208057,-0.6480757436799729,3.042176320579366
5,3498,0.011847513055181178,1.582394350177776,1.2104677540211561,-0.3719265961566197,2.473195589209254
3,4175,0.0071474553151688,1.8354802598439282,1.502435071300473,-0.33304518854345516,1.8531632378937306
4,3908,0.005112930667706451,1.675785784591327,1.627349765435373,0.04843601915595402,1.4358772808950087
