segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.5166382739031311,0.46446517567406137,0.05217309822906968,60.215479519591455
9,2248,0.1090498398932691,0.7648873092915613,0.6915429822986247,0.07334432699293685,13.01399769389417
8,2643,0.04617416514295133,0.9611816342146401,0.835043083907464,0.12613855030717613,6.6538721196219095
7,2916,0.02329666593263744,1.228090224577271,1.0060021315231178,0.22208809305415303,4.044447363162773
2,3952,0.01586006628772593,1.9963229221912588,1.004518385563742,-0.991804536627517,2.749346027526339
6,3177,0.015715457100533226,1.138159949084091,1.0313127144580743,-0.10684723462601689,2.796944856308779
1,2833,0.014039826836236797,1.9999362023212246,1.0001551115612402,-0.9997810907599844,2.4216264578667563
5,3498,0.011847513055181178,1.6042328349382091,1.1042293863243315,-0.5000034486138776,2.256132175896729
3,4175,0.0071474553151688,1.9158829162778672,1.0596807600729674,-0.8562021562048997,1.3070524417209746
4,3908,0.005112930667706451,1.6611295067561196,1.1587694656155714,-0.502360041140548,1.0224297104483318
