segment,n_series,volume_share,vn1,wape,bias_pct,mae
smooth,1192,0.3212238750138278,0.40180332216374204,0.34503947134551827,0.05676385081822374,28.564511696025214
intermittent,7981,0.3005244730131712,0.5301846476335529,0.46469323981639615,-0.06549140781715668,6.206123703410414
lumpy,4643,0.20433152274436694,0.6766253610585782,0.6468957527459503,-0.0297296083126278,10.085908676497347
erratic,907,0.13475732534756926,0.5393649100637518,0.4861273704573049,-0.05323753960644686,23.362804655038705
insufficient,5657,0.03916280388106476,1.9250857739582417,1.0893554635249472,-0.8357303104332944,2.723069453381348
