segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.44944462790763845,0.40358624581803015,-0.04585838208960832,52.32284483799153
9,2248,0.1090498398932691,0.7216423488138209,0.6368164120870671,-0.08482593672675391,11.98411021508465
8,2643,0.04617416514295133,1.0899334026988883,0.9745662900764521,0.11536711262243612,7.765634601653277
7,2916,0.02329666593263744,0.9781683932736337,0.8929430103754677,-0.0852253828981659,3.5899138685718555
2,3952,0.01586006628772593,1.998740078425303,1.0005750007423673,-0.9981650776829355,2.738553064899209
6,3177,0.015715457100533226,1.347116868765964,1.079454483875823,-0.2676623848901409,2.927506491454847
1,2833,0.014039826836236797,1.999998365107509,1.00000493592701,-0.9999934291804992,2.421262844978141
5,3498,0.011847513055181178,1.750549713565303,1.0268322010335373,-0.7237175125317657,2.0979963010314018
3,4175,0.0071474553151688,1.9601622958709066,1.0111134223044955,-0.9490488735664111,1.24714755356032
4,3908,0.005112930667706451,1.817310445804542,1.0403833617455305,-0.7769270840590112,0.9179728072483053
