segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.8027373100525267,0.6764816516052168,-0.12625565844730993,87.70230615997548
9,2248,0.1090498398932691,1.475511930677002,1.0038037477983484,-0.4717081828786535,18.890365448504983
8,2643,0.04617416514295133,1.6744125632016729,1.0733420034348997,-0.6010705597667731,8.552708918987989
7,2916,0.02329666593263744,1.7916727584782126,1.0912850014302513,-0.7003877570479611,4.387311525683619
2,3952,0.01586006628772593,1.9999533137873724,1.0007749911296195,-0.9991783226577527,2.7391004344492718
6,3177,0.015715457100533226,1.9110642047087536,1.08669308292853,-0.8243711217802236,2.9471377459749553
1,2833,0.014039826836236797,2.0,1.0000580128999594,-0.9999419871000406,2.4213913576463377
5,3498,0.011847513055181178,1.9732508359113778,1.0480422486797287,-0.925208587231649,2.1413321074675657
3,4175,0.0071474553151688,1.9988190077593262,1.0088574418050533,-0.9899615659542728,1.244364937388193
4,3908,0.005112930667706451,1.988848983374848,1.0446040665006082,-0.9442449168742397,0.9216969077434194
