segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.45229899654621813,0.4313155709189349,0.020983425627283243,55.917806732136555
9,2248,0.1090498398932691,0.866198532822318,0.7214739129221508,0.1447246199001671,13.577261398510107
8,2643,0.04617416514295133,1.0198108663896917,0.8481398436605423,0.17167102272914941,6.758231003921167
7,2916,0.02329666593263744,1.1935812365549099,0.9878025444170134,0.2057786921378966,3.971279255685215
2,3952,0.01586006628772593,1.9934696735155935,1.0058558794474286,-0.987613794068165,2.753006720599558
6,3177,0.015715457100533226,1.15827957176805,1.0130288135702747,-0.14525075819777533,2.7473584778762565
1,2833,0.014039826836236797,1.9997135960531771,1.0009941085791136,-0.9987194874740632,2.423657880146229
5,3498,0.011847513055181178,1.6019170227024306,1.0724093906185888,-0.5295076320838419,2.191118405173247
3,4175,0.0071474553151688,1.9031629334352913,1.0455122990979702,-0.8576506343373211,1.289576497823
4,3908,0.005112930667706451,1.633162996245244,1.0984620570797348,-0.5347009391655094,0.9692180164256304
