segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.4472346142409171,0.4347589702974175,-0.012475643943499629,56.3642254425423
9,2248,0.1090498398932691,0.6952480822089697,0.6213010405605779,-0.07394704164839183,11.69212979675333
8,2643,0.04617416514295133,0.8023039187051401,0.7306946592574024,-0.07160925944773769,5.82239277815304
7,2916,0.02329666593263744,0.9324496549591259,0.9004397934454894,-0.032009861513636495,3.620053312186996
2,3952,0.01586006628772593,1.8839472548172773,1.4291846425885053,-0.45476261222877207,3.911648782313921
6,3177,0.015715457100533226,1.2500044684608858,1.1489908556105155,-0.1010136128503701,3.1160908020360676
1,2833,0.014039826836236797,1.8534687959838476,1.4794385736100513,-0.3740302223737963,3.582091968764974
5,3498,0.011847513055181178,1.5613632916741094,1.445930588770269,-0.11543270290384054,2.9542870039864497
3,4175,0.0071474553151688,2.198185322926358,1.9799586159029576,0.21822670702340052,2.442159790882911
4,3908,0.005112930667706451,3.032750634341778,2.272667990111914,0.7600826442298639,2.005267953657141
