segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.4050201125944397,0.392309106924117,0.012711005670322672,50.860822792699295
9,2248,0.1090498398932691,0.6434450691766446,0.6124379853073139,0.03100708386933063,11.52533787842102
8,2643,0.04617416514295133,0.787596115179462,0.7221491819897453,0.06544693318971669,5.754299868893728
7,2916,0.02329666593263744,0.9285003011540018,0.8579843440024225,0.07051595715157935,3.4493689516161794
2,3952,0.01586006628772593,1.9522197351457982,1.0781090922572305,-0.8741106428885675,2.9507622684018626
6,3177,0.015715457100533226,1.1619119769020168,0.9334773725642617,-0.2284346043377551,2.531613058844321
1,2833,0.014039826836236797,1.9261783830098993,1.082138454149332,-0.8440399288605676,2.6201286993898414
5,3498,0.011847513055181178,1.5884573372326884,1.0579184178889676,-0.5305389193437211,2.161510834282412
3,4175,0.0071474553151688,1.8424415372600362,1.2117574718943482,-0.6306840653656878,1.4946299131675127
4,3908,0.005112930667706451,1.5656525011620332,1.2004020794057386,-0.36525042175629446,1.0591638689895868
