origin,vn1,wape,bias_pct,mae
2022-10-10,0.6921487369962404,0.5885375511043034,-0.10361118589193702,10.38121605640705
2023-01-09,0.5447229217249284,0.4867498165287868,0.057973105196141586,7.993254359760557
2023-04-10,0.4608382707735509,0.43867381370824443,-0.02216445706530645,7.467593990884502
2023-07-10,0.46610424495821845,0.4422068761758344,-0.023897368782384038,7.929047757980389
