segment,n_series,volume_share,vn1,wape,bias_pct,mae
smooth,1192,0.3212238750138278,0.47576103825508614,0.39226692491070575,0.0834941133443804,32.47429379856438
intermittent,7981,0.3005244730131712,0.514562305273637,0.4880403090918279,-0.02652199618180913,6.51793112305928
lumpy,4643,0.20433152274436694,0.7438632450297061,0.6815095630600515,0.06235368196965459,10.625580993546443
erratic,907,0.13475732534756926,0.5722351057588745,0.5606003753757202,-0.01163473038315432,26.94190423206094
insufficient,5657,0.03916280388106476,1.9939398749019739,1.0069631565756971,-0.9869767183262765,2.5171128287905686
