segment,n_series,volume_share,vn1,wape,bias_pct,mae
smooth,1192,0.3212238750138278,0.7445493518873114,0.5125261786626318,0.2320231732246796,42.43010217885327
intermittent,7981,0.3005244730131712,1.032172606197534,0.7246657958181113,0.3075068103794227,9.678138580743063
lumpy,4643,0.20433152274436694,1.4498980193887843,0.9825187911132538,0.4673792282755305,15.318688920195395
erratic,907,0.13475732534756926,0.8547685385118428,0.6910994729569269,0.16366906555491592,33.213562874898734
insufficient,5657,0.03916280388106476,1.8776695418408609,1.3829203169842832,-0.4947492248565778,3.4568955659844756
