segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.5981812000238133,0.48069738141525836,0.11748381860855492,62.319900052192914
9,2248,0.1090498398932691,0.7841669622080207,0.694641354797496,0.08952560741052462,13.072305295283039
8,2643,0.04617416514295133,0.8394133896707456,0.7814733702459576,0.057940019424788006,6.22701267840543
7,2916,0.02329666593263744,0.9363472457692049,0.9088075007567009,0.027539745012504068,3.653694147241002
2,3952,0.01586006628772593,1.9424483090208906,1.2019265812180393,-0.7405217278028514,3.289648172637096
6,3177,0.015715457100533226,1.2353270450965714,1.0615428307368286,-0.17378421435974284,2.8789296578594006
1,2833,0.014039826836236797,1.928599948322585,1.2155857773210101,-0.7130141710015749,2.9432381499025526
5,3498,0.011847513055181178,1.568386012792386,1.226903696776867,-0.34148231601551926,2.506777071237902
3,4175,0.0071474553151688,1.8356603715419004,1.4803538210475062,-0.3553065504943942,1.8259273446447064
4,3908,0.005112930667706451,1.7456100909032364,1.6528483751859366,0.09276171571729994,1.4583757475509749
