segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.4873555720706221,0.46030437177369493,0.027051200296927147,59.67605306703998
9,2248,0.1090498398932691,0.6546756984126806,0.6356231496802903,-0.01905254873239028,11.961654468142665
8,2643,0.04617416514295133,0.7693044521655468,0.7479540687097764,0.021350383455770325,5.9599208956471745
7,2916,0.02329666593263744,0.8693888462804295,0.840339125325079,-0.02904972095535043,3.3784295808973885
2,3952,0.01586006628772593,1.844287910468945,1.2396447469540084,-0.6046431635149365,3.392882011481738
6,3177,0.015715457100533226,1.1414913161521367,0.955459744579655,-0.18603157157248168,2.591229779821361
1,2833,0.014039826836236797,1.7745108986003928,1.309556805571826,-0.46495409302856644,3.170765586051827
5,3498,0.011847513055181178,1.566152626258374,1.2021384073654564,-0.36401421889291763,2.4561772891831373
3,4175,0.0071474553151688,1.8074106023536574,1.334966037002128,-0.4724445653515294,1.6466002630434247
4,3908,0.005112930667706451,1.5584402317190398,1.5370072169864213,0.02143301473261836,1.3561643540422486
