segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.4346453173011808,0.37677727625904167,-0.05786804104213908,48.847202223714106
9,2248,0.1090498398932691,0.7189494998525704,0.5846388998957266,-0.1343105999568438,11.002192907393695
8,2643,0.04617416514295133,0.9928136368158799,0.9283438999488397,0.06446973686704016,7.39732082371833
7,2916,0.02329666593263744,9.416631696530013,5.188483149856561,4.228148546673451,20.85934645335254
2,3952,0.01586006628772593,1.9953315334760797,1.0035649853769715,-0.9917665480991082,2.746736590950751
6,3177,0.015715457100533226,10.54512251436972,5.934046425431492,4.611076088938227,16.09327645633601
1,2833,0.014039826836236797,1.9997269904528026,1.0005821298620006,-0.9991448605908019,2.4226603763091674
5,3498,0.011847513055181178,1.7105982592930125,1.1522380000749288,-0.5583602592180837,2.354222101363635
3,4175,0.0071474553151688,1.9338883701471752,1.049294498728908,-0.8845938714182672,1.2942416134398511
4,3908,0.005112930667706451,1.7507779491684807,1.0863745528516149,-0.6644033963168658,0.9585527168861451
