segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.47904976265594473,0.3770714027541606,-0.10197835990178408,48.88533418466748
9,2248,0.1090498398932691,0.8200011063782613,0.5723549400424268,-0.2476461663358345,10.771023725875345
8,2643,0.04617416514295133,0.9926535337553326,0.6714986848894481,-0.3211548488658845,5.350701615108291
7,2916,0.02329666593263744,1.1801796974028942,0.7523254528406909,-0.42785424456220317,3.024586726645369
2,3952,0.01586006628772593,1.9975495338100429,1.0007802434773416,-0.9967692903327012,2.739114810016262
6,3177,0.015715457100533226,1.5102740923881535,0.8535354254598062,-0.6567386669283473,2.314808577892482
1,2833,0.014039826836236797,1.9998902833599717,1.0002054973494108,-0.9996847860105608,2.4217484545014023
5,3498,0.011847513055181178,1.800599408665877,0.9552638948899738,-0.8453355137759033,1.951769837341279
3,4175,0.0071474553151688,1.9633484498746234,0.9971739277086025,-0.966174522166021,1.2299540259108572
4,3908,0.005112930667706451,1.8511705136485772,0.9720692039318755,-0.8791013097167019,0.8576964307424465
