origin,vn1,wape,bias_pct,mae
2022-10-10,0.8374807115498862,0.5444046059219099,-0.2930761056279763,9.602754871926402
2023-01-09,0.573521253563741,0.44127244786558495,-0.13224880569815603,7.246439131498262
2023-04-10,0.571786028861358,0.4135529838332189,-0.158233045028139,7.039959260114963
2023-07-10,0.6144979197598981,0.44267006998057473,-0.17182784977932333,7.937353114583498
