segment,n_series,volume_share,vn1,wape,bias_pct,mae
smooth,1192,0.3212238750138278,0.4541264782107606,0.36583442151146645,0.0882920566992941,30.28604690159787
intermittent,7981,0.3005244730131712,0.5394330225149877,0.46770129933382787,-0.07173172318115988,6.246297280025771
lumpy,4643,0.20433152274436694,0.7232369205655201,0.6178580594336643,-0.1053788611318558,9.633174952894015
erratic,907,0.13475732534756926,0.5134904373406541,0.4830589833701426,-0.030431453970511578,23.215340980948557
insufficient,5657,0.03916280388106476,1.905463653977617,1.13613323153858,-0.7693304224390372,2.8400001664867918
