segment,n_series,volume_share,vn1,wape,bias_pct,mae
10,1764,0.7517560797685897,0.46498077559699236,0.45187397025250464,0.013106805344487759,58.58309562538799
9,2248,0.1090498398932691,0.7540986158152047,0.6974525137400505,-0.056646102075154234,13.12520788692524
8,2643,0.04617416514295133,0.9021352109041474,0.7560252909074828,-0.14610991999666453,6.024234799190077
7,2916,0.02329666593263744,1.1261012324610837,0.8498020874335911,-0.2762991450274926,3.416473687314474
2,3952,0.01586006628772593,1.9983480263224052,1.00290926929613,-0.995438757026275,2.7449419096109615
6,3177,0.015715457100533226,1.506286517014786,0.9428333053658743,-0.5634532116489118,2.556986573355089
1,2833,0.014039826836236797,1.9998969561077642,1.000197568407554,-0.9996993877002104,2.4217292565438444
5,3498,0.011847513055181178,1.7793424724708122,1.0134289072697247,-0.7659135652010874,2.070611046936514
3,4175,0.0071474553151688,1.9719080037326366,1.0219447802453947,-0.9499632234872422,1.2605073817059507
4,3908,0.005112930667706451,1.850473890356877,1.0489909499641294,-0.8014829403927475,0.9255676345121782
